Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
2,Might of Oaks,Might of Oaks,Urza's Legacy,106,ULG,Normal,Near Mint,English,Rare,6342,19838
1,Mind Bend,Mind Bend,Mirage,77,MIR,Normal,Near Mint,English,Uncommon,5144,12919
3,Mind Bomb,Mind Bomb,Fifth Edition,105,5ED,Normal,Near Mint,English,Uncommon,2276,16391
1,Mind Extraction,Mind Extraction,Apocalypse,42,APC,Normal,Near Mint,English,Common,7992,21431
4,Mind Maggots,Mind Maggots,Exodus,66,EXO,Normal,Near Mint,English,Uncommon,4350,18247
1,Mind Over Matter,Mind Over Matter,Exodus,40,EXO,Normal,Near Mint,English,Rare,4351,18248
3,Mind Peel,Mind Peel,Stronghold,63,STH,Normal,Near Mint,English,Uncommon,5373,18884
2,Mind Ravel,Mind Ravel,Ice Age,147,ICE,Normal,Near Mint,English,Common,4798,18665
1,Mind Rot,Mind Rot,7th Edition,147,7ED,Normal,Near Mint,English,Common,2996,17081
1,Mind Twist,Mind Twist,Revised Edition,117,3ED,Normal,Near Mint,English,Rare,1499,15636
1,Mind Whip,Mind Whip,Ice Age,149,ICE,Normal,Near Mint,English,Rare,4800,18667
1,Mindless Automaton,Mindless Automaton,Exodus,135,EXO,Normal,Near Mint,English,Rare,4352,18249
1,Mindless Automaton,Mindless Automaton,Exodus,135,EXO,Normal,Near Mint,English,Rare,4352,18249
3,Mindwhip Sliver,Mindwhip Sliver,Tempest,145,TMP,Normal,Near Mint,English,Uncommon,5630,19135
1,Minotaur Illusionist,Minotaur Illusionist,Apocalypse,111,APC,Normal,Near Mint,English,Uncommon,7993,21432
1,Minotaur Tactician,Minotaur Tactician,Apocalypse,65,APC,Normal,Near Mint,English,Common,7994,21433
4,Mirozel,Mirozel,Exodus,41,EXO,Normal,Near Mint,English,Uncommon,4353,18250
3,Mirri (Oversize),Mirri,Vanguard,105,VNG,Normal,Near Mint,English,Promo,21615,129904
1,"Mirri, Cat Warrior","Mirri, Cat Warrior",Exodus,114,EXO,Normal,Near Mint,English,Rare,4354,18251
1,Mirri's Guile,Mirri's Guile,Tempest,236,TMP,Normal,Near Mint,English,Rare,5632,19137
4,Miscalculation,Miscalculation,Urza's Legacy,36,ULG,Normal,Near Mint,English,Common,6343,19839
1,Mishra's Factory,Mishra's Factory,Fourth Edition,361,4ED,Normal,Near Mint,English,Uncommon,1849,15976
1,Mishra's Helix,Mishra's Helix,Urza's Saga,302,USG,Normal,Near Mint,English,Rare,6943,20418
1,Mishra's War Machine,Mishra's War Machine,Antiquities,57,ATQ,Normal,Near Mint,English,Rare,3299,17358
2,Mnemonic Sliver,Mnemonic Sliver,Tempest,77,TMP,Normal,Near Mint,English,Uncommon,5633,19138
4,Mob Justice,Mob Justice,Stronghold,90,STH,Normal,Near Mint,English,Common,5375,18886
1,Mob Mentality,Mob Mentality,Visions,88,VIS,Normal,Near Mint,English,Uncommon,5885,19381
4,Mogg Assassin,Mogg Assassin,The List Reprints,EXO-88,LIST,Normal,Near Mint,English,Uncommon,275348,5683587
4,Mogg Bombers,Mogg Bombers,Stronghold,91,STH,Normal,Near Mint,English,Common,5376,18887
1,Mogg Cannon,Mogg Cannon,Tempest,298,TMP,Normal,Near Mint,English,Uncommon,5634,19139
3,Mogg Conscripts,Mogg Conscripts,Tempest,189,TMP,Normal,Near Mint,English,Common,5635,19140
4,Mogg Flunkies,Mogg Flunkies,Stronghold,92,STH,Normal,Near Mint,English,Common,5377,18888
1,Mogg Hollows,Mogg Hollows,Tempest,320,TMP,Normal,Near Mint,English,Uncommon,5637,19142
2,Mogg Maniac,Mogg Maniac,Stronghold,94,STH,Normal,Near Mint,English,Uncommon,5379,18890
3,Mogg Raider,Mogg Raider,Tempest,191,TMP,Normal,Near Mint,English,Common,5638,19143
2,Mogg Squad,Mogg Squad,Tempest,192,TMP,Normal,Near Mint,English,Uncommon,5639,19144
2,Mole Worms,Mole Worms,Fifth Edition,179,5ED,Normal,Near Mint,English,Uncommon,2280,16395
1,Molten Hydra,Molten Hydra,Urza's Legacy,85,ULG,Normal,Near Mint,English,Rare,6344,19840
2,Moment of Silence,Moment of Silence,Mercadian Masques,28,MMQ,Normal,Near Mint,English,Common,6613,20103
3,Monk Idealist,Monk Idealist,Urza's Saga,20,USG,Normal,Near Mint,English,Uncommon,6945,20420
4,Monk Realist,Monk Realist,Urza's Saga,21,USG,Normal,Near Mint,English,Common,6946,20421
2,Mons's Goblin Raiders,Mons's Goblin Raiders,Introductory Two-Player Set,,2PS,Normal,Near Mint,English,Common,282400,5739260
4,Monstrous Hound,Monstrous Hound,Exodus,89,EXO,Normal,Near Mint,English,Rare,4356,18253
1,Moonlit Wake,Moonlit Wake,Mercadian Masques,29,MMQ,Normal,Near Mint,English,Uncommon,6615,20105
1,Moor Fiend,Moor Fiend,Ice Age,153,ICE,Normal,Near Mint,English,Common,4806,18673
3,Morale,Morale,Fourth Edition,36,4ED,Normal,Near Mint,English,Common,1852,15979
4,Morgue Thrull,Morgue Thrull,Stronghold,65,STH,Normal,Near Mint,English,Common,5380,18891
1,Morphling,Morphling,Urza's Saga,85,USG,Normal,Near Mint,English,Rare,6947,20422
1,Moss Diamond,Moss Diamond,Mirage,312,MIR,Normal,Near Mint,English,Uncommon,5150,12967
1,Mother of Runes,Mother of Runes,Urza's Legacy,14,ULG,Normal,Near Mint,English,Uncommon,6345,19841
1,Mountain Goat,Mountain Goat,Fifth Edition,252,5ED,Normal,Near Mint,English,Common,2286,16398
1,Mountain Yeti,Mountain Yeti,Chronicles,53,CHR,Normal,Near Mint,English,Common,3419,17466
3,Mounted Archers,Mounted Archers,Tempest,30,TMP,Normal,Near Mint,English,Common,5645,19147
2,Mournful Zombie,Mournful Zombie,Apocalypse,43,APC,Normal,Near Mint,English,Common,7995,21434
2,Mox Diamond,Mox Diamond,Stronghold,138,STH,Normal,Near Mint,English,Rare,5382,18893
4,Mulch,Mulch,Stronghold,110,STH,Normal,Near Mint,English,Common,5383,18894
1,Multani (Oversize),Multani,Vanguard,303,VNG,Normal,Near Mint,English,Promo,21617,129906
3,"Multani, Maro-Sorcerer","Multani, Maro-Sorcerer",Urza's Legacy,107,ULG,Normal,Near Mint,English,Rare,6346,19842
4,Multani's Acolyte,Multani's Acolyte,Urza's Legacy,108,ULG,Normal,Near Mint,English,Common,6347,19843
1,Multani's Decree,Multani's Decree,Urza's Destiny,114,UDS,Normal,Near Mint,English,Common,6213,19709
3,Multani's Presence,Multani's Presence,Urza's Legacy,109,ULG,Normal,Near Mint,English,Uncommon,6348,19844
2,Murk Dwellers,Murk Dwellers,Fifth Edition,180,5ED,Normal,Near Mint,English,Common,2287,16399
3,Muscle Sliver,Muscle Sliver,Tempest,238,TMP,Normal,Near Mint,English,Common,5646,19148
4,Muzzle,Muzzle,Mercadian Masques,30,MMQ,Normal,Near Mint,English,Common,6620,20107
2,Mystic Remora,Mystic Remora,Ice Age,87,ICE,Normal,Near Mint,English,Common,4815,18680
1,Mystic Veil,Mystic Veil,Visions,38,VIS,Normal,Near Mint,English,Common,5888,19384
1,Nacre Talisman,Nacre Talisman,Ice Age,329,ICE,Normal,Near Mint,English,Uncommon,4816,18681
2,Nafs Asp,Nafs Asp,Fourth Edition,264,4ED,Normal,Near Mint,English,Common,1857,15982
1,Natural Affinity,Natural Affinity,Mercadian Masques,260,MMQ,Normal,Near Mint,English,Rare,6621,20108
3,Natural Spring,Natural Spring,Tempest,239,TMP,Normal,Near Mint,English,Common,5647,19149
3,Nature's Kiss,Nature's Kiss,Weatherlight,136,WTH,Normal,Near Mint,English,Common,6072,19568
1,Nature's Resurgence,Nature's Resurgence,Weatherlight,137,WTH,Normal,Near Mint,English,Rare,6073,19569
4,Nausea,Nausea,Exodus,67,EXO,Normal,Near Mint,English,Common,4357,18254
1,Nebuchadnezzar,Nebuchadnezzar,Legends,245,LEG,Normal,Near Mint,English,Rare,3962,17915
1,Necrologia,Necrologia,7th Edition,149,7ED,Normal,Near Mint,English,Uncommon,3006,17088
2,Necrologia,Necrologia,Exodus,68,EXO,Normal,Near Mint,English,Uncommon,4358,18255
1,Nekrataal,Nekrataal,Visions,66,VIS,Normal,Near Mint,English,Uncommon,5892,19388
1,Nether Shadow,Nether Shadow,Fourth Edition,149,4ED,Normal,Near Mint,English,Rare,1858,15983
2,Nettling Imp,Nettling Imp,Revised Edition,119,3ED,Normal,Near Mint,English,Uncommon,1506,15641
1,Nevinyrral's Disk,Nevinyrral's Disk,Fourth Edition,338,4ED,Normal,Near Mint,English,Rare,1859,15984
1,Nevinyrral's Disk,Nevinyrral's Disk,Fifth Edition,391,5ED,Normal,Near Mint,English,Rare,2292,16404
1,Nicol Bolas,Nicol Bolas,Legends,246,LEG,Normal,Near Mint,English,Rare,3964,17917
2,Nightmare,Nightmare,Revised Edition,120,3ED,Normal,Near Mint,English,Rare,1508,15643
2,Nightmare,Nightmare,Fourth Edition,150,4ED,Normal,Near Mint,English,Rare,1860,15985
1,Nightmare,Nightmare,Fifth Edition,184,5ED,Normal,Near Mint,English,Rare,2293,16405
1,No Mercy,No Mercy,Urza's Legacy,56,ULG,Normal,Near Mint,English,Rare,6349,19845
2,No Rest for the Wicked,No Rest for the Wicked,Urza's Saga,142,USG,Normal,Near Mint,English,Uncommon,6952,20424
1,Noble Steeds (Trees in Forefront),Noble Steeds,Alliances,11a,ALL,Normal,Near Mint,English,Common,81837,1181122
1,Nocturnal Raid,Nocturnal Raid,Mirage,132,MIR,Normal,Near Mint,English,Uncommon,5163,13047
1,Noetic Scales,Noetic Scales,Urza's Saga,304,USG,Normal,Near Mint,English,Rare,6953,20425
1,Nomadic Elf,Nomadic Elf,Invasion,200,INV,Normal,Near Mint,English,Common,7569,21025
4,Nomads en-Kor,Nomads en-Kor,Stronghold,9,STH,Normal,Near Mint,English,Common,5384,18895
1,Norritt,Norritt,Ice Age,155,ICE,Normal,Near Mint,English,Common,4820,18685
1,Northern Paladin,Northern Paladin,Fourth Edition,37,4ED,Normal,Near Mint,English,Rare,1861,15986
1,Null Brooch,Null Brooch,Exodus,136,EXO,Normal,Near Mint,English,Rare,4359,18256
2,Oath of Druids,Oath of Druids,Exodus,115,EXO,Normal,Near Mint,English,Rare,4360,18257
1,Oath of Ghouls,Oath of Ghouls,Exodus,69,EXO,Normal,Near Mint,English,Rare,4361,18258
2,Oath of Lieges,Oath of Lieges,Exodus,11,EXO,Normal,Near Mint,English,Rare,4362,18259
1,Oath of Lim-Dul,Oath of Lim-Dul,Ice Age,156,ICE,Normal,Near Mint,English,Rare,4821,18686
1,Oath of Mages,Oath of Mages,Exodus,90,EXO,Normal,Near Mint,English,Rare,4363,18260
2,Oath of Scholars,Oath of Scholars,Exodus,42,EXO,Normal,Near Mint,English,Rare,4364,18261
2,Obelisk of Undoing,Obelisk of Undoing,Antiquities,58,ATQ,Normal,Near Mint,English,Rare,3301,17360
1,Obsianus Golem,Obsianus Golem,Fourth Edition,339,4ED,Normal,Near Mint,English,Uncommon,1863,15988
1,Ogre Enforcer,Ogre Enforcer,Visions,89,VIS,Normal,Near Mint,English,Rare,5893,19389
2,Ogre Shaman,Ogre Shaman,Exodus,91,EXO,Normal,Near Mint,English,Rare,4365,18262
1,Okk,Okk,Urza's Saga,204,USG,Normal,Near Mint,English,Rare,6954,20426
4,Onslaught,Onslaught,Exodus,92,EXO,Normal,Near Mint,English,Common,4366,18263
1,Opal Acrolith,Opal Acrolith,Urza's Saga,22,USG,Normal,Near Mint,English,Uncommon,6955,20427
2,Opal Archangel,Opal Archangel,Urza's Saga,23,USG,Normal,Near Mint,English,Rare,6956,20428
2,Opal Avenger,Opal Avenger,Urza's Legacy,15,ULG,Normal,Near Mint,English,Rare,6350,19846
4,Opal Caryatid,Opal Caryatid,Urza's Saga,24,USG,Normal,Near Mint,English,Common,6957,20429
4,Opal Champion,Opal Champion,Urza's Legacy,16,ULG,Normal,Near Mint,English,Common,6351,19847
4,Opal Gargoyle,Opal Gargoyle,Urza's Saga,25,USG,Normal,Near Mint,English,Common,6958,20430
2,Opal Titan,Opal Titan,Urza's Saga,26,USG,Normal,Near Mint,English,Rare,6959,20431
4,Ophidian,Ophidian,Weatherlight,45,WTH,Normal,Near Mint,English,Common,6078,19574
3,Opportunity,Opportunity,Urza's Legacy,37,ULG,Normal,Near Mint,English,Uncommon,6352,19848
2,Oppression,Oppression,Urza's Saga,143,USG,Normal,Near Mint,English,Rare,6960,20432
1,Orcish Artillery,Orcish Artillery,Fifth Edition,253,5ED,Normal,Near Mint,English,Uncommon,2295,16407
1,Orcish Artillery,Orcish Artillery,Fourth Edition,214,4ED,Normal,Near Mint,English,Uncommon,1865,15990
1,Orcish Conscripts,Orcish Conscripts,Ice Age,206,ICE,Normal,Near Mint,English,Common,4824,18689
2,Orcish Farmer,Orcish Farmer,Ice Age,207,ICE,Normal,Near Mint,English,Common,4825,18690
1,Orcish Farmer,Orcish Farmer,Fifth Edition,256,5ED,Normal,Near Mint,English,Common,2298,16410
1,Orcish Healer,Orcish Healer,Ice Age,208,ICE,Normal,Near Mint,English,Uncommon,4826,18691
1,Orcish Librarian,Orcish Librarian,Ice Age,209,ICE,Normal,Near Mint,English,Rare,4827,18692
2,Orcish Lumberjack,Orcish Lumberjack,Ice Age,210,ICE,Normal,Near Mint,English,Common,4828,18693
1,Orcish Oriflamme,Orcish Oriflamme,Fifth Edition,257,5ED,Normal,Near Mint,English,Uncommon,2299,16411
1,Orcish Oriflamme,Orcish Oriflamme,7th Edition,206,7ED,Normal,Near Mint,English,Uncommon,3016,17098
1,Orcish Spy (Camp),Orcish Spy,Fallen Empires,61a,FEM,Normal,Near Mint,English,Common,3722,17699
1,Orcish Spy (Gelon),Orcish Spy,Fallen Empires,61b,FEM,Normal,Near Mint,English,Common,18242,116424
1,Order // Chaos,Order,Apocalypse,132,APC,Normal,Near Mint,English,Uncommon,8000,21439
1,Order of Leitbur,Order of Leitbur,Fallen Empires,16c,FEM,Normal,Near Mint,English,Common,18248,116430
1,Order of Leitbur (Female),Order of Leitbur,Fallen Empires,16a,FEM,Normal,Near Mint,English,Common,3729,17701
1,Order of the Ebon Hand (Rush),Order of the Ebon Hand,Fallen Empires,42b,FEM,Normal,Near Mint,English,Common,18249,116431
1,Order of the White Shield,Order of the White Shield,Ice Age,46,ICE,Normal,Near Mint,English,Uncommon,4831,18696
2,Order of Yawgmoth,Order of Yawgmoth,Urza's Saga,144,USG,Normal,Near Mint,English,Uncommon,6961,20433
1,"Orim, Samite Healer","Orim, Samite Healer",Tempest,33,TMP,Normal,Near Mint,English,Rare,5654,19156
2,Orim's Prayer,Orim's Prayer,Tempest,32,TMP,Normal,Near Mint,English,Uncommon,5655,19157
1,Orim's Thunder,Orim's Thunder,Apocalypse,15,APC,Normal,Near Mint,English,Common,8002,21440
1,Ornithopter,Ornithopter,Fourth Edition,341,4ED,Normal,Near Mint,English,Uncommon,1867,15992
1,Ornithopter,Ornithopter,Classic Sixth Edition,304,6ED,Normal,Near Mint,English,Uncommon,2671,16768
1,Osai Vultures,Osai Vultures,Fourth Edition,38,4ED,Normal,Near Mint,English,Uncommon,1868,15993
4,Ostracize,Ostracize,Urza's Legacy,57,ULG,Normal,Near Mint,English,Common,6353,19849
1,Ostracize,Ostracize,7th Edition,153,7ED,Normal,Near Mint,English,Common,3017,17099
1,Outbreak,Outbreak,Prophecy,71,PCY,Normal,Near Mint,English,Uncommon,7339,20805
1,Outmaneuver,Outmaneuver,Urza's Saga,205,USG,Normal,Near Mint,English,Uncommon,6962,20434
4,Overgrowth,Overgrowth,Stronghold,111,STH,Normal,Near Mint,English,Common,5385,18896
1,Overrun,Overrun,Tempest,243,TMP,Normal,Near Mint,English,Uncommon,5656,19158
1,Owl Familiar,Owl Familiar,Portal,63,POR,Normal,Near Mint,English,Common,738,10831
4,Pacifism,Pacifism,Urza's Saga,27,USG,Normal,Near Mint,English,Common,6963,20435
4,Pacifism,Pacifism,Tempest,34,TMP,Normal,Near Mint,English,Common,5657,19159
1,Pale Bears,Pale Bears,Ice Age,256,ICE,Normal,Near Mint,English,Rare,4832,18697
1,Palinchron,Palinchron,Urza's Legacy,38,ULG,Normal,Near Mint,English,Rare,6354,19850
1,Pandemonium,Pandemonium,Exodus,93,EXO,Normal,Near Mint,English,Rare,4368,18265
2,Panic,Panic,Ice Age,212,ICE,Normal,Near Mint,English,Common,4833,18698
4,Paralyze,Paralyze,Fourth Edition,151,4ED,Normal,Near Mint,English,Common,1869,15994
2,Parapet,Parapet,Visions,14,VIS,Normal,Near Mint,English,Common,5896,19392
3,Parasitic Bond,Parasitic Bond,Urza's Saga,145,USG,Normal,Near Mint,English,Uncommon,6964,20436
4,Parch,Parch,Urza's Legacy,86,ULG,Normal,Near Mint,English,Common,6355,19851
1,Parch,Parch,Urza's Legacy,86,ULG,Foil,Near Mint,English,Common,6355,43655
4,Paroxysm,Paroxysm,Exodus,94,EXO,Normal,Near Mint,English,Uncommon,4369,18266
2,Patchwork Gnomes,Patchwork Gnomes,Tempest,299,TMP,Normal,Near Mint,English,Uncommon,5659,19161
4,Path of Peace,Path of Peace,Urza's Saga,29,USG,Normal,Near Mint,English,Common,6966,20438
4,Peace and Quiet,Peace and Quiet,Urza's Legacy,17,ULG,Normal,Near Mint,English,Uncommon,6356,19852
4,Peace of Mind,Peace of Mind,Exodus,13,EXO,Normal,Near Mint,English,Uncommon,4370,18267
1,Pearl Medallion,Pearl Medallion,Tempest,300,TMP,Normal,Near Mint,English,Rare,5660,19162
2,Pearled Unicorn,Pearled Unicorn,Fifth Edition,50,5ED,Normal,Near Mint,English,Common,2307,16419
4,Pearled Unicorn,Pearled Unicorn,Fourth Edition,39,4ED,Normal,Near Mint,English,Common,1870,15995
1,Peat Bog,Peat Bog,Mercadian Masques,322,MMQ,Normal,Near Mint,English,Common,6631,20118
4,Pegasus Charger,Pegasus Charger,Urza's Saga,30,USG,Normal,Near Mint,English,Common,6967,20439
1,Pegasus Refuge,Pegasus Refuge,Tempest,35,TMP,Normal,Near Mint,English,Rare,5661,19163
5,Pegasus Stampede,Pegasus Stampede,Exodus,14,EXO,Normal,Near Mint,English,Uncommon,4371,18268
4,Penance,Penance,Exodus,15,EXO,Normal,Near Mint,English,Uncommon,4372,18269
4,Pendrell Drake,Pendrell Drake,Urza's Saga,86,USG,Normal,Near Mint,English,Common,6968,20440
4,Pendrell Flux,Pendrell Flux,Urza's Saga,87,USG,Normal,Near Mint,English,Common,6969,20441
4,Penumbra Bobcat,Penumbra Bobcat,Apocalypse,82,APC,Normal,Near Mint,English,Common,8004,21442
2,Penumbra Kavu,Penumbra Kavu,Apocalypse,83,APC,Normal,Near Mint,English,Uncommon,8005,21443
1,Penumbra Wurm,Penumbra Wurm,Apocalypse,84,APC,Normal,Near Mint,English,Rare,8006,21444
4,Peregrine Drake,Peregrine Drake,Urza's Saga,88,USG,Normal,Near Mint,English,Uncommon,6970,20442
2,Perish,Perish,Tempest,147,TMP,Normal,Near Mint,English,Uncommon,5662,19164
1,Persecute,Persecute,Urza's Saga,146,USG,Normal,Near Mint,English,Rare,6971,20443
4,Pestilence,Pestilence,Urza's Saga,147,USG,Normal,Near Mint,English,Common,6972,20444
1,Pestilence,Pestilence,Fifth Edition,186,5ED,Normal,Near Mint,English,Common,2310,16422
4,Pestilence,Pestilence,Fourth Edition,152,4ED,Normal,Near Mint,English,Common,1872,15997
3,Pestilence Rats,Pestilence Rats,Ice Age,157,ICE,Normal,Near Mint,English,Common,4835,18700
1,Phantasmal Forces,Phantasmal Forces,Revised Edition,69,3ED,Normal,Near Mint,English,Uncommon,1519,15654
1,Phantasmal Forces,Phantasmal Forces,Fifth Edition,106,5ED,Normal,Near Mint,English,Uncommon,2311,16423
3,Phantasmal Terrain,Phantasmal Terrain,Fifth Edition,107,5ED,Normal,Near Mint,English,Common,2312,16424
4,Phantasmal Terrain,Phantasmal Terrain,Fourth Edition,89,4ED,Normal,Near Mint,English,Common,1874,15999
1,Phantom Monster,Phantom Monster,Revised Edition,71,3ED,Normal,Near Mint,English,Uncommon,1521,15656
1,Phantom Monster,Phantom Monster,Fifth Edition,108,5ED,Normal,Near Mint,English,Uncommon,2313,16425
1,Phantom Monster,Phantom Monster,Fourth Edition,90,4ED,Normal,Near Mint,English,Uncommon,1875,16000
3,Phantom Warrior,Phantom Warrior,Weatherlight,48,WTH,Normal,Near Mint,English,Uncommon,6083,19579
1,Phantom Wings,Phantom Wings,Weatherlight,49,WTH,Normal,Near Mint,English,Common,6084,19580
1,Phyrexian Arena,Phyrexian Arena,Apocalypse,47,APC,Normal,Near Mint,English,Rare,8008,21446
1,Phyrexian Arena,Phyrexian Arena,Apocalypse,47,APC,Normal,Near Mint,English,Rare,8008,21446
1,Phyrexian Boon (Man Held Aloft),Phyrexian Boon,Alliances,58b,ALL,Normal,Near Mint,English,Common,81839,1181132
4,Phyrexian Broodlings,Phyrexian Broodlings,Urza's Legacy,58,ULG,Normal,Near Mint,English,Common,6357,19853
1,Phyrexian Colossus,Phyrexian Colossus,Urza's Saga,305,USG,Normal,Near Mint,English,Rare,6973,20445
4,Phyrexian Debaser,Phyrexian Debaser,Urza's Legacy,59,ULG,Normal,Near Mint,English,Common,6358,19854
3,Phyrexian Defiler,Phyrexian Defiler,Urza's Legacy,60,ULG,Normal,Near Mint,English,Uncommon,6359,19855
1,Phyrexian Delver,Phyrexian Delver,Invasion,115,INV,Normal,Near Mint,English,Rare,7582,21037
4,Phyrexian Denouncer,Phyrexian Denouncer,Urza's Legacy,61,ULG,Normal,Near Mint,English,Common,6360,19856
4,Phyrexian Denouncer,Phyrexian Denouncer,Urza's Legacy,61,ULG,Normal,Near Mint,English,Common,6360,19856
4,Phyrexian Ghoul,Phyrexian Ghoul,Urza's Saga,148,USG,Normal,Near Mint,English,Common,6974,20446
1,Phyrexian Plaguelord,Phyrexian Plaguelord,Urza's Legacy,62,ULG,Normal,Near Mint,English,Rare,6361,19857
1,Phyrexian Processor,Phyrexian Processor,Urza's Saga,306,USG,Normal,Near Mint,English,Rare,6975,20447
2,Phyrexian Reaper,Phyrexian Reaper,Invasion,117,INV,Normal,Near Mint,English,Common,7585,21040
1,Phyrexian Reclamation,Phyrexian Reclamation,Urza's Legacy,63,ULG,Normal,Near Mint,English,Uncommon,6362,19858
1,Phyrexian Splicer,Phyrexian Splicer,Tempest,303,TMP,Normal,Near Mint,English,Uncommon,5665,19167
4,Piety,Piety,Fourth Edition,41,4ED,Normal,Near Mint,English,Common,1876,16001
3,Pikemen,Pikemen,Fourth Edition,42,4ED,Normal,Near Mint,English,Common,1877,16002
1,Pincer Spider,Pincer Spider,Invasion,201,INV,Normal,Near Mint,English,Common,7587,21042
1,Pincher Beetles,Pincher Beetles,Tempest,244,TMP,Normal,Near Mint,English,Common,5666,19168
4,Pit Imp,Pit Imp,Tempest,148,TMP,Normal,Near Mint,English,Common,5668,19170
1,Pit Scorpion,Pit Scorpion,Fifth Edition,187,5ED,Normal,Near Mint,English,Common,2316,16428
5,Pit Scorpion,Pit Scorpion,Fourth Edition,153,4ED,Normal,Near Mint,English,Common,1879,16004
1,Pit Spawn,Pit Spawn,Exodus,70,EXO,Normal,Near Mint,English,Rare,4373,18270
1,Pit Trap,Pit Trap,Ice Age,333,ICE,Normal,Near Mint,English,Uncommon,4837,18702
4,Plague Beetle,Plague Beetle,Urza's Legacy,64,ULG,Normal,Near Mint,English,Common,6363,19859
3,Plague Rats,Plague Rats,Unlimited Edition,122,2ED,Normal,Near Mint,English,Common,9165,21973
2,Plaguebearer,Plaguebearer,Exodus,71,EXO,Normal,Near Mint,English,Rare,4374,18271
3,Planar Birth,Planar Birth,Urza's Saga,31,USG,Normal,Near Mint,English,Rare,6982,20451
4,Plated Rootwalla,Plated Rootwalla,Exodus,116,EXO,Normal,Near Mint,English,Common,4375,18272
1,Plated Spider,Plated Spider,Urza's Destiny,116,UDS,Normal,Near Mint,English,Common,6221,19717
1,Pledge of Loyalty,Pledge of Loyalty,Invasion,24,INV,Normal,Near Mint,English,Uncommon,7595,21047
1,Political Trickery,Political Trickery,Mirage,81,MIR,Normal,Near Mint,English,Rare,5178,13143
11,Polluted Mire,Polluted Mire,Urza's Saga,323,USG,Normal,Near Mint,English,Common,6984,20453
1,Polymorph,Polymorph,Mirage,82,MIR,Normal,Near Mint,English,Rare,5179,13151
4,Pouncing Jaguar,Pouncing Jaguar,Urza's Saga,269,USG,Normal,Near Mint,English,Common,6985,20454
4,Power Leak,Power Leak,Fourth Edition,92,4ED,Normal,Near Mint,English,Common,1884,16007
1,Power Leak,Power Leak,Revised Edition,73,3ED,Normal,Near Mint,English,Common,1528,15661
3,Power Sink,Power Sink,Urza's Saga,89,USG,Normal,Near Mint,English,Common,6986,20455
4,Power Sink,Power Sink,Fifth Edition,111,5ED,Normal,Near Mint,English,Uncommon,2323,16432
4,Power Sink,Power Sink,Tempest,78,TMP,Normal,Near Mint,English,Common,5673,19172
1,Power Sink,Power Sink,Ice Age,91,ICE,Normal,Near Mint,English,Common,4843,18706
2,Power Surge,Power Surge,Fourth Edition,216,4ED,Normal,Near Mint,English,Rare,1886,16009
4,Power Taint,Power Taint,Urza's Saga,90,USG,Normal,Near Mint,English,Common,6987,20456
4,Predatory Hunger,Predatory Hunger,Exodus,117,EXO,Normal,Near Mint,English,Common,4376,18273
3,Presence of the Master,Presence of the Master,Urza's Saga,32,USG,Normal,Near Mint,English,Uncommon,6988,20457
2,Price of Progress,Price of Progress,Exodus,95,EXO,Normal,Near Mint,English,Uncommon,4377,18274
4,Priest of Titania,Priest of Titania,Urza's Saga,270,USG,Normal,Near Mint,English,Common,6990,20459
1,Primal Clay,Primal Clay,Revised Edition,271,3ED,Normal,Near Mint,English,Rare,1531,15664
2,Primal Rage,Primal Rage,Stronghold,112,STH,Normal,Near Mint,English,Uncommon,5387,18898
1,Primordial Ooze,Primordial Ooze,Chronicles,54,CHR,Normal,Near Mint,English,Uncommon,3425,17472
1,Prismatic Boon,Prismatic Boon,Mirage,274,MIR,Normal,Near Mint,English,Uncommon,5182,13175
1,Prismatic Circle,Prismatic Circle,Mirage,34,MIR,Normal,Near Mint,English,Common,5183,13183
1,Prismatic Ward,Prismatic Ward,Fifth Edition,53,5ED,Normal,Near Mint,English,Common,2329,16438
2,Prismatic Ward,Prismatic Ward,Ice Age,47,ICE,Normal,Near Mint,English,Common,4845,18708
1,Prodigal Sorcerer,Prodigal Sorcerer,Battle Royale Box Set,54,BRB,Normal,Near Mint,English,Common,37598,397821
5,Prodigal Sorcerer,Prodigal Sorcerer,Fifth Edition,112,5ED,Normal,Near Mint,English,Common,2330,16439
3,Prodigal Sorcerer,Prodigal Sorcerer,Revised Edition,75,3ED,Normal,Near Mint,English,Common,1532,15665
2,Prosperity,Prosperity,Visions,40,VIS,Normal,Near Mint,English,Uncommon,5901,19397
4,Provoke,Provoke,Stronghold,113,STH,Normal,Near Mint,English,Common,5388,18899
4,Psychic Venom,Psychic Venom,Fifth Edition,113,5ED,Normal,Near Mint,English,Common,2331,16440
2,Puppet Strings,Puppet Strings,Tempest,304,TMP,Normal,Near Mint,English,Uncommon,5676,19175
1,Purgatory,Purgatory,Mirage,275,MIR,Normal,Near Mint,English,Rare,5186,13207
1,Pursuit of Knowledge,Pursuit of Knowledge,Stronghold,10,STH,Normal,Near Mint,English,Rare,5389,18900
4,Putrid Warrior,Putrid Warrior,The List Reprints,APC-117,LIST,Normal,Near Mint,English,Common,533192,7676389
1,Pygmy Pyrosaur,Pygmy Pyrosaur,7th Edition,208,7ED,Normal,Near Mint,English,Common,3035,17114
