Quantity,Name,Simple Name,Set,Card Number,Set Code,Printing,Condition,Language,Rarity,Product ID,SKU
1,Mandible Justiciar,Mandible Justiciar,Phyrexia: All Will Be One,21,ONE,Normal,Near Mint,English,Common,479599,6963879
1,Mandibular Kite,Mandibular Kite,Modern Horizons 3,34,MH3,Normal,Near Mint,English,Common,552735,7943584
2,Maro's Gone Nuts,Maro's Gone Nuts,Mystery Booster: Convention Edition Exclusives,81,CMB1,Normal,Near Mint,English,Special,202643,4265590
1,"Matzalantli, the Great Door","Matzalantli, the Great Door",The Lost Caverns of Ixalan,256,LCI,Normal,Near Mint,English,Rare,524378,7508837
1,Meldweb Curator,Meldweb Curator,Phyrexia: All Will Be One,59,ONE,Normal,Near Mint,English,Common,479574,6962139
1,Meltdown,Meltdown,Modern Horizons 3,282,MH3,Normal,Near Mint,English,Uncommon,548605,7901497
1,Memory Lapse,Memory Lapse,Eternal Masters,60,EMA,Normal,Near Mint,English,Common,118731,3147042
1,Memory Lapse,Memory Lapse,The List Reprints,EMA-60,LIST,Normal,Near Mint,English,Common,204064,4272883
1,Mephitic Draught,Mephitic Draught,The Lost Caverns of Ixalan,112,LCI,Foil,Near Mint,English,Common,526347,7550877
1,Merfolk Cave-Diver,Merfolk Cave-Diver,The Lost Caverns of Ixalan,65,LCI,Normal,Near Mint,English,Uncommon,525351,7524957
1,Merfolk Looter,Merfolk Looter,Magic 2010 (M10),61,M10,Normal,Near Mint,English,Common,32668,310765
2,Mesa Cavalier,Mesa Cavalier,Dominaria United,26,DMU,Foil,Near Mint,English,Common,283094,5758458
1,Metastatic Evangel,Metastatic Evangel,Modern Horizons 3,35,MH3,Normal,Near Mint,English,Uncommon,552831,7946695
1,Micromancer,Micromancer,Dominaria United,57,DMU,Normal,Near Mint,English,Uncommon,282795,5746031
1,Mind Drill Assailant,Mind Drill Assailant,Bloomburrow,225,BLB,Normal,Near Mint,English,Common,558395,8025216
2,Mind Spiral,Mind Spiral,Bloomburrow,59,BLB,Normal,Near Mint,English,Common,559140,8039403
1,Mindwhisker,Mindwhisker,Bloomburrow,60,BLB,Normal,Near Mint,English,Uncommon,559507,8043469
1,Minecart Daredevil,Minecart Daredevil,Wilds of Eldraine,141,WOE,Normal,Near Mint,English,Common,513987,7405237
3,Miner's Guidewing,Miner's Guidewing,The Lost Caverns of Ixalan,24,LCI,Normal,Near Mint,English,Common,524282,7505113
1,Mirran Banesplitter,Mirran Banesplitter,March of the Machine,154,MOM,Normal,Near Mint,English,Common,491726,7086373
1,Mirrodin Avenged,Mirrodin Avenged,March of the Machine,118,MOM,Normal,Near Mint,English,Common,490387,7044891
1,Mischievous Pup,Mischievous Pup,The Lost Caverns of Ixalan,25,LCI,Normal,Near Mint,English,Uncommon,524361,7508352
1,Molten Gatekeeper,Molten Gatekeeper,Modern Horizons 3,128,MH3,Normal,Near Mint,English,Common,553280,7961139
1,Molten Monstrosity,Molten Monstrosity,Dominaria United,139,DMU,Normal,Near Mint,English,Common,282814,5747361
1,Moment of Valor,Moment of Valor,Wilds of Eldraine,20,WOE,Normal,Near Mint,English,Common,513933,7403317
1,"Mondrak, Glory Dominus","Mondrak, Glory Dominus",Phyrexia: All Will Be One,23,ONE,Foil,Near Mint,English,Mythic,478276,6928783
1,Monstrous Rage,Monstrous Rage,Wilds of Eldraine,142,WOE,Normal,Near Mint,English,Uncommon,512529,7364822
1,Monstrous Vortex,Monstrous Vortex,Modern Horizons 3,162,MH3,Normal,Near Mint,English,Uncommon,552868,7949505
2,Monstrous Vortex (Retro Frame),Monstrous Vortex,Modern Horizons 3,427,MH3,Normal,Near Mint,English,Uncommon,552885,7950635
1,Monument to Perfection,Monument to Perfection,Phyrexia: All Will Be One,233,ONE,Normal,Near Mint,English,Rare,478693,6942796
1,Moonrise Cleric,Moonrise Cleric,Bloomburrow,226,BLB,Normal,Near Mint,English,Common,558394,8025151
1,Mortarpod,Mortarpod,Modern Masters 2015,222,MM2,Normal,Near Mint,English,Uncommon,98898,2880807
1,Mossbeard Ancient,Mossbeard Ancient,Dominaria United,173,DMU,Normal,Near Mint,English,Uncommon,283452,5771315
1,Mouse Trapper,Mouse Trapper,Bloomburrow,22,BLB,Normal,Near Mint,English,Uncommon,559130,8038803
1,"Muerra, Trash Tactician","Muerra, Trash Tactician",Bloomburrow,227,BLB,Foil,Near Mint,English,Rare,558344,8022264
1,Muster the Departed,Muster the Departed,Modern Horizons 3,36,MH3,Foil,Near Mint,English,Uncommon,553153,7956324
1,Muster the Departed,Muster the Departed,Modern Horizons 3,36,MH3,Normal,Near Mint,English,Uncommon,553153,7956319
1,"Najal, the Storm Runner","Najal, the Storm Runner",Dominaria United,208,DMU,Normal,Near Mint,English,Uncommon,282805,5746641
1,Necrodominance,Necrodominance,Modern Horizons 3,102,MH3,Normal,Near Mint,English,Mythic,552829,7946535
2,Nettle Guard,Nettle Guard,Bloomburrow,23,BLB,Normal,Near Mint,English,Common,559041,8034966
1,Nettle Guard,Nettle Guard,Bloomburrow,23,BLB,Foil,Near Mint,English,Common,559041,8034971
1,Nettle Sentinel,Nettle Sentinel,Masters 25,182,A25,Normal,Near Mint,English,Common,161535,3609487
1,Night's Whisper,Night's Whisper,The List Reprints,EMA-100,LIST,Normal,Near Mint,English,Common,204316,4274110
5,Nightshade Dryad,Nightshade Dryad,Modern Horizons 3,163,MH3,Normal,Near Mint,English,Common,553327,7964359
1,No Rest for the Wicked,No Rest for the Wicked,10th Edition,165,10E,Normal,Near Mint,English,Uncommon,15234,6207
2,Nocturnal Hunger,Nocturnal Hunger,Bloomburrow,102,BLB,Normal,Near Mint,English,Common,559511,8043709
2,Nurturing Bristleback,Nurturing Bristleback,The Lost Caverns of Ixalan,203,LCI,Normal,Near Mint,English,Common,525041,7514166
3,Nyxborn Hydra,Nyxborn Hydra,Modern Horizons 3,164,MH3,Normal,Near Mint,English,Common,552872,7949825
1,Nyxborn Unicorn,Nyxborn Unicorn,Modern Horizons 3,37,MH3,Normal,Near Mint,English,Common,552824,7946135
2,Oaken Siren,Oaken Siren,The Lost Caverns of Ixalan,66,LCI,Normal,Near Mint,English,Common,526303,7548632
1,"Obosh, the Preypiercer","Obosh, the Preypiercer",March of the Machine: Multiverse Legends,54,MUL,Normal,Near Mint,English,Rare,491404,7073030
2,Obstinate Gargoyle,Obstinate Gargoyle,Modern Horizons 3,195,MH3,Normal,Near Mint,English,Common,553316,7963479
2,Ogre Chitterlord,Ogre Chitterlord,Wilds of Eldraine,319,WOE,Normal,Near Mint,English,Rare,513392,7387569
1,Omen Hawker,Omen Hawker,March of the Machine,70,MOM,Normal,Near Mint,English,Uncommon,490587,7055810
1,"Omnath, Locus of All","Omnath, Locus of All",Promo Pack: March of the Machine,249p,PPMOM,Normal,Near Mint,English,Rare,492868,7113293
1,Orazca Puzzle-Door,Orazca Puzzle-Door,The Lost Caverns of Ixalan,68,LCI,Foil,Near Mint,English,Common,526190,7543042
1,Order of the Mirror,Order of the Mirror,March of the Machine,72,MOM,Normal,Near Mint,English,Common,491762,7089183
2,Orim's Chant,Orim's Chant,Modern Horizons 3,265,MH3,Normal,Near Mint,English,Rare,548578,7900247
1,Orthodoxy Enforcer,Orthodoxy Enforcer,Phyrexia: All Will Be One,25,ONE,Normal,Near Mint,English,Common,479586,6963099
1,Otterball Antics,Otterball Antics,Bloomburrow,63,BLB,Normal,Near Mint,English,Uncommon,559143,8039583
2,Over the Edge,Over the Edge,The Lost Caverns of Ixalan,205,LCI,Normal,Near Mint,English,Common,526369,7552422
1,Over the Edge,Over the Edge,The Lost Caverns of Ixalan,205,LCI,Foil,Near Mint,English,Common,526369,7552427
1,Panicked Altisaur,Panicked Altisaur,The Lost Caverns of Ixalan,159,LCI,Normal,Near Mint,English,Common,526370,7552502
1,Patchwork Banner,Patchwork Banner,Bloomburrow,247,BLB,Normal,Near Mint,English,Uncommon,559478,8041769
1,Path of Annihilation,Path of Annihilation,Modern Horizons 3,165,MH3,Normal,Near Mint,English,Uncommon,552628,7938180
4,Pathfinding Axejaw,Pathfinding Axejaw,The Lost Caverns of Ixalan,206,LCI,Normal,Near Mint,English,Common,525161,7517769
1,Pathfinding Axejaw,Pathfinding Axejaw,The Lost Caverns of Ixalan,206,LCI,Foil,Near Mint,English,Common,525161,7517774
1,Pawpatch Recruit,Pawpatch Recruit,Bloomburrow,187,BLB,Normal,Near Mint,English,Rare,559486,8042229
2,Peerless Recycling,Peerless Recycling,Bloomburrow,188,BLB,Normal,Near Mint,English,Uncommon,559071,8036766
4,Petrify,Petrify,The Lost Caverns of Ixalan,30,LCI,Normal,Near Mint,English,Common,526397,7553712
2,Petrifying Meddler,Petrifying Meddler,Modern Horizons 3,66,MH3,Normal,Near Mint,English,Common,552177,7923600
1,Phial of Galadriel,Phial of Galadriel,Universes Beyond: The Lord of the Rings: Tales of Middle-earth,248,LTR,Normal,Near Mint,English,Rare,499206,7189407
1,"Phlage, Titan of Fire's Fury","Phlage, Titan of Fire's Fury",Modern Horizons 3,197,MH3,Normal,Near Mint,English,Mythic,552633,7938580
1,Phyrexian Awakening,Phyrexian Awakening,March of the Machine,30,MOM,Normal,Near Mint,English,Uncommon,490665,7059443
2,Phyrexian Gargantua,Phyrexian Gargantua,March of the Machine,121,MOM,Normal,Near Mint,English,Uncommon,490537,7053737
1,Phyrexian Ironworks,Phyrexian Ironworks,Modern Horizons 3,130,MH3,Normal,Near Mint,English,Uncommon,553286,7961379
1,Phyrexian Ironworks,Phyrexian Ironworks,Modern Horizons 3,130,MH3,Normal,Near Mint,English,Uncommon,553286,7961379
1,Pileated Provisioner,Pileated Provisioner,Bloomburrow,25,BLB,Foil,Near Mint,English,Common,559131,8038893
1,Pilfer,Pilfer,Dominaria United,102,DMU,Normal,Near Mint,English,Uncommon,283145,5761202
3,Pirate Hat,Pirate Hat,The Lost Caverns of Ixalan,70,LCI,Normal,Near Mint,English,Common,526331,7549662
2,Pixie Illusionist,Pixie Illusionist,Dominaria United,61,DMU,Normal,Near Mint,English,Common,283621,5777475
1,Playful Shove,Playful Shove,Bloomburrow,145,BLB,Normal,Near Mint,English,Uncommon,559658,8048100
1,Playful Shove,Playful Shove,Bloomburrow,145,BLB,Foil,Near Mint,English,Uncommon,559658,8048130
1,Plumecreed Mentor,Plumecreed Mentor,Bloomburrow,228,BLB,Foil,Near Mint,English,Uncommon,558347,8022474
1,Plundering Pirate,Plundering Pirate,The Lost Caverns of Ixalan,160,LCI,Normal,Near Mint,English,Common,526376,7552912
3,Poison Dart Frog,Poison Dart Frog,The Lost Caverns of Ixalan,207,LCI,Normal,Near Mint,English,Common,524315,7506619
1,Polliwallop,Polliwallop,Bloomburrow,189,BLB,Normal,Near Mint,English,Common,559069,8036646
1,Polluted Delta (Retro Frame),Polluted Delta,Modern Horizons 3,438,MH3,Normal,Near Mint,English,Rare,541307,7792267
1,Pond Prophet,Pond Prophet,Bloomburrow,229,BLB,Normal,Near Mint,English,Common,558431,8027321
1,Porcelain Zealot,Porcelain Zealot,Phyrexia: All Will Be One,30,ONE,Normal,Near Mint,English,Uncommon,479367,6956395
1,Portent Tracker,Portent Tracker,March of the Machine,201,MOM,Normal,Near Mint,English,Common,491737,7087178
1,Powerbalance,Powerbalance,Modern Horizons 3,131,MH3,Normal,Near Mint,English,Rare,552290,7925994
1,Prakhata Club Security,Prakhata Club Security,The List Reprints,KLD-98,LIST,Normal,Near Mint,English,Common,204335,4274205
1,Prayer of Binding,Prayer of Binding,Dominaria United,28,DMU,Normal,Near Mint,English,Uncommon,283553,5776048
1,Progenitor Exarch,Progenitor Exarch,March of the Machine,32,MOM,Normal,Near Mint,English,Rare,491246,7065410
1,Propagator Drone,Propagator Drone,Modern Horizons 3,167,MH3,Foil,Near Mint,English,Uncommon,553325,7964204
1,Psychic Frog,Psychic Frog,Modern Horizons 3,199,MH3,Normal,Near Mint,English,Rare,541273,7790012
1,Psychic Whorl,Psychic Whorl,Bloomburrow,105,BLB,Normal,Near Mint,English,Common,559651,8047680
1,Pyreswipe Hawk (Extended Art),Pyreswipe Hawk,Commander: Bloomburrow,60,BLC,Normal,Near Mint,English,Rare,560236,8063590
1,Pyretic Prankster,Pyretic Prankster,March of the Machine,157,MOM,Normal,Near Mint,English,Common,491760,7089023
1,Queen Marchesa,Queen Marchesa,The List Reprints,CN2-78,LIST,Normal,Near Mint,English,Mythic,204510,4275080
1,Quest for the Necropolis,Quest for the Necropolis,Modern Horizons 3,104,MH3,Normal,Near Mint,English,Uncommon,552808,7945013
1,Quicksilver Fisher (Showcase),Quicksilver Fisher,Phyrexia: All Will Be One,287,ONE,Normal,Near Mint,English,Common,478996,6949404
2,"Quintorius, Loremaster","Quintorius, Loremaster",March of the Machine,250,MOM,Normal,Near Mint,English,Rare,490402,7046076
2,Radha's Firebrand,Radha's Firebrand,Dominaria United,141,DMU,Normal,Near Mint,English,Rare,282790,5745631
1,Rakdos Drake,Rakdos Drake,Iconic Masters,103,IMA,Normal,Near Mint,English,Common,145483,3468342
1,Rakdos Drake,Rakdos Drake,The List Reprints,IMA-103,LIST,Normal,Near Mint,English,Common,204342,4274240
1,Rally the Peasants,Rally the Peasants,Innistrad,28,ISD,Normal,Near Mint,English,Uncommon,56230,505966
1,Rampaging Spiketail,Rampaging Spiketail,The Lost Caverns of Ixalan,116,LCI,Normal,Near Mint,English,Common,524312,7506454
1,Rancor,Rancor,Duel Decks: Garruk vs. Liliana,15,DDD,Normal,Near Mint,English,Common,37682,397025
1,Ravenous Necrotitan,Ravenous Necrotitan,Phyrexia: All Will Be One,106,ONE,Normal,Near Mint,English,Uncommon,479603,6964199
1,Ravenous Sailback,Ravenous Sailback,March of the Machine,202,MOM,Normal,Near Mint,English,Uncommon,490495,7051666
2,Ravine Raider,Ravine Raider,Bloomburrow,106,BLB,Normal,Near Mint,English,Common,559767,8051203
1,Ray of Ruin,Ray of Ruin,The Lost Caverns of Ixalan,117,LCI,Normal,Near Mint,English,Common,526368,7552342
1,Razorgrass Ambush,Razorgrass Ambush,Modern Horizons 3,238,MH3,Normal,Near Mint,English,Uncommon,552581,7936425
1,"Realmbreaker, the Invasion Tree","Realmbreaker, the Invasion Tree",March of the Machine,263,MOM,Normal,Near Mint,English,Rare,490395,7045516
1,Reckless Pyrosurfer,Reckless Pyrosurfer,Modern Horizons 3,133,MH3,Normal,Near Mint,English,Uncommon,552715,7942094
1,Reclusive Artificer,Reclusive Artificer,Duel Decks: Elves vs. Inventors,51,DDU,Normal,Near Mint,English,Uncommon,162850,3618994
1,Recover,Recover,The List Reprints,MM3-82,LIST,Normal,Near Mint,English,Common,204367,4274365
1,Recruiter of the Guard,Recruiter of the Guard,Modern Horizons 3,266,MH3,Normal,Near Mint,English,Mythic,552834,7946935
1,Redtooth Genealogist,Redtooth Genealogist,Wilds of Eldraine,179,WOE,Normal,Near Mint,English,Common,513895,7402172
1,Reef Worm,Reef Worm,Modern Horizons 3,271,MH3,Normal,Near Mint,English,Uncommon,552730,7943294
3,Refurbished Familiar,Refurbished Familiar,Modern Horizons 3,105,MH3,Normal,Near Mint,English,Common,553237,7959499
1,Reiterating Bolt,Reiterating Bolt,Modern Horizons 3,134,MH3,Normal,Near Mint,English,Uncommon,552833,7946855
1,Render Inert,Render Inert,March of the Machine,123,MOM,Normal,Near Mint,English,Uncommon,490550,7054173
1,Renegade's Getaway,Renegade's Getaway,Aether Revolt,69,AER,Normal,Near Mint,English,Common,126520,3259500
1,Repel Calamity,Repel Calamity,Bloomburrow,27,BLB,Normal,Near Mint,English,Uncommon,558366,8023876
1,Resistance Reunited,Resistance Reunited,Phyrexia: All Will Be One,31,ONE,Normal,Near Mint,English,Uncommon,478388,6933461
1,Resplendent Angel,Resplendent Angel,The Lost Caverns of Ixalan,32,LCI,Normal,Near Mint,English,Mythic,525158,7517559
1,Restless Fortress (Borderless),Restless Fortress,Wilds of Eldraine,305,WOE,Normal,Near Mint,English,Rare,509500,7332662
1,Restless Reef,Restless Reef,Promo Pack: The Lost Caverns of Ixalan,282p,PPLCI,Normal,Near Mint,English,Rare,526904,7570899
1,Retrofitted Transmogrant,Retrofitted Transmogrant,Modern Horizons 3,106,MH3,Normal,Near Mint,English,Common,553242,7959659
1,Retrofitted Transmogrant,Retrofitted Transmogrant,Modern Horizons 3,106,MH3,Foil,Near Mint,English,Common,553242,7959664
1,"Ria Ivor, Bane of Bladehold","Ria Ivor, Bane of Bladehold",Phyrexia: All Will Be One,214,ONE,Normal,Near Mint,English,Rare,479291,6954926
1,Rimefur Reindeer,Rimefur Reindeer,Wilds of Eldraine,27,WOE,Normal,Near Mint,English,Common,513926,7403132
2,River Herald Guide,River Herald Guide,The Lost Caverns of Ixalan,209,LCI,Normal,Near Mint,English,Common,526297,7548292
1,Roaming Throne,Roaming Throne,The Lost Caverns of Ixalan,258,LCI,Normal,Near Mint,English,Rare,525238,7520640
1,"Rona, Herald of Invasion","Rona, Herald of Invasion",March of the Machine,75,MOM,Normal,Near Mint,English,Rare,490798,7061368
1,"Rona, Sheoldred's Faithful","Rona, Sheoldred's Faithful",March of the Machine: Multiverse Legends,58,MUL,Normal,Near Mint,English,Uncommon,491828,7093335
5,Rosecot Knight,Rosecot Knight,Modern Horizons 3,42,MH3,Normal,Near Mint,English,Common,553158,7956539
1,Roughshod Duo,Roughshod Duo,Bloomburrow,150,BLB,Normal,Near Mint,English,Common,559763,8051022
1,Ruin-Lurker Bat,Ruin-Lurker Bat,The Lost Caverns of Ixalan,33,LCI,Normal,Near Mint,English,Uncommon,525240,7520730
2,Ruin-Lurker Bat,Ruin-Lurker Bat,The Lost Caverns of Ixalan,33,LCI,Foil,Near Mint,English,Uncommon,525240,7520735
2,Rumbling Rockslide,Rumbling Rockslide,The Lost Caverns of Ixalan,163,LCI,Normal,Near Mint,English,Common,526342,7550542
2,Run Away Together,Run Away Together,Bloomburrow,67,BLB,Normal,Near Mint,English,Common,558363,8023746
1,Runic Shot,Runic Shot,Dominaria United,30,DMU,Normal,Near Mint,English,Uncommon,283363,5767541
1,Rust-Shield Rampager,Rust-Shield Rampager,Bloomburrow,190,BLB,Normal,Near Mint,English,Common,559122,8038323
1,Rust-Shield Rampager,Rust-Shield Rampager,Bloomburrow,190,BLB,Foil,Near Mint,English,Common,559122,8038353
2,Rustvine Cultivator (Showcase),Rustvine Cultivator,Phyrexia: All Will Be One,295,ONE,Normal,Near Mint,English,Common,479592,6963449
1,Ruthless Negotiation,Ruthless Negotiation,Bloomburrow,108,BLB,Normal,Near Mint,English,Uncommon,558364,8023816
1,Ruthless Predation,Ruthless Predation,Phyrexia: All Will Be One,182,ONE,Normal,Near Mint,English,Common,479561,6961099
2,Sage of the Unknowable,Sage of the Unknowable,Modern Horizons 3,68,MH3,Normal,Near Mint,English,Common,553188,7957739
1,Sage of the Unknowable,Sage of the Unknowable,Modern Horizons 3,68,MH3,Foil,Near Mint,English,Common,553188,7957744
1,Saint Traft and Rem Karolus,Saint Traft and Rem Karolus,Commander: March of the Machine,9,MOC,Normal,Near Mint,English,Mythic,491525,7077885
1,Samite Herbalist,Samite Herbalist,Dominaria United,31,DMU,Normal,Near Mint,English,Common,283093,5758373
1,Sandstalker Moloch,Sandstalker Moloch,March of the Machine,203,MOM,Normal,Near Mint,English,Uncommon,490567,7054834
1,Sanguine Evangelist,Sanguine Evangelist,The Lost Caverns of Ixalan,34,LCI,Normal,Near Mint,English,Rare,524355,7507932
1,Savor,Savor,Bloomburrow,109,BLB,Normal,Near Mint,English,Common,559768,8051263
2,Sazacap's Brew,Sazacap's Brew,Bloomburrow,151,BLB,Normal,Near Mint,English,Common,559766,8051143
1,Scales of Shale,Scales of Shale,Bloomburrow,110,BLB,Foil,Near Mint,English,Common,558700,8032425
1,Scheming Aspirant,Scheming Aspirant,Phyrexia: All Will Be One,107,ONE,Normal,Near Mint,English,Uncommon,478928,6946590
1,Scrapshooter,Scrapshooter,Promo Pack: Bloomburrow,191,PPBLB,Normal,Near Mint,English,Rare,560985,8074012
2,Screaming Phantom,Screaming Phantom,The Lost Caverns of Ixalan,118,LCI,Normal,Near Mint,English,Common,526282,7547092
1,Scytheclaw Raptor (Borderless),Scytheclaw Raptor,The Lost Caverns of Ixalan,323,LCI,Normal,Near Mint,English,Uncommon,525245,7521060
1,Sea Drake,Sea Drake,Modern Horizons 2,268,MH2,Normal,Near Mint,English,Uncommon,240153,4984952
1,Sea Gate Oracle,Sea Gate Oracle,Commander 2017,92,C17,Normal,Near Mint,English,Common,140030,3450321
1,Seasoned Warrenguard,Seasoned Warrenguard,Bloomburrow,30,BLB,Foil,Near Mint,English,Uncommon,559501,8043139
1,Seedpod Squire,Seedpod Squire,Bloomburrow,232,BLB,Normal,Near Mint,English,Common,558427,8027131
2,Seismic Monstrosaur,Seismic Monstrosaur,The Lost Caverns of Ixalan,166,LCI,Normal,Near Mint,English,Common,526271,7546282
1,Sentinel of the Nameless City,Sentinel of the Nameless City,The Lost Caverns of Ixalan,211,LCI,Normal,Near Mint,English,Rare,525263,7522085
2,Seraph of New Capenna,Seraph of New Capenna,March of the Machine,36,MOM,Normal,Near Mint,English,Uncommon,490627,7058042
2,Serpent-Blade Assailant,Serpent-Blade Assailant,March of the Machine,205,MOM,Normal,Near Mint,English,Common,491720,7085893
1,Serum Sovereign,Serum Sovereign,Phyrexia: All Will Be One,405,ONE,Normal,Near Mint,English,Rare,478533,6937909
2,Serum Visionary,Serum Visionary,Modern Horizons 3,69,MH3,Normal,Near Mint,English,Common,552275,7924869
1,"Shanna, Sisay's Legacy","Shanna, Sisay's Legacy",March of the Machine: Multiverse Legends,59,MUL,Normal,Near Mint,English,Uncommon,491856,7095055
1,Sheer Drop,Sheer Drop,Battle for Zendikar,48,BFZ,Normal,Near Mint,English,Common,104287,2949888
1,Shifting Woodland,Shifting Woodland,Modern Horizons 3,228,MH3,Normal,Near Mint,English,Rare,552727,7943054
2,Shipwreck Sentry,Shipwreck Sentry,The Lost Caverns of Ixalan,75,LCI,Normal,Near Mint,English,Common,526286,7547412
2,Shivan Branch-Burner,Shivan Branch-Burner,March of the Machine,165,MOM,Normal,Near Mint,English,Uncommon,490604,7056712
4,Shore Up,Shore Up,Bloomburrow,69,BLB,Normal,Near Mint,English,Common,559751,8050470
1,Shrapnel Slinger,Shrapnel Slinger,Phyrexia: All Will Be One,148,ONE,Normal,Near Mint,English,Common,479614,6965079
1,Shrieking Drake,Shrieking Drake,Modern Horizons 3,272,MH3,Normal,Near Mint,English,Uncommon,553190,7957839
1,Shrike Force,Shrike Force,Bloomburrow,31,BLB,Normal,Near Mint,English,Uncommon,558426,8027071
1,Siege Smash,Siege Smash,Modern Horizons 3,136,MH3,Normal,Near Mint,English,Common,553303,7962439
1,Sigiled Sentinel,Sigiled Sentinel,March of the Machine,37,MOM,Normal,Near Mint,English,Common,491735,7087018
1,Silverback Elder,Silverback Elder,Dominaria United,177,DMU,Normal,Near Mint,English,Mythic,283626,5777875
1,Sinew Dancer (Showcase),Sinew Dancer,Phyrexia: All Will Be One,286,ONE,Normal,Near Mint,English,Common,478636,6941609
1,Sinister Monolith,Sinister Monolith,Bloomburrow,113,BLB,Normal,Near Mint,English,Uncommon,559522,8043856
1,Skewer Slinger,Skewer Slinger,Wilds of Eldraine,149,WOE,Normal,Near Mint,English,Common,513875,7400632
1,Skitter Eel,Skitter Eel,Ravnica Allegiance,53,RNA,Normal,Near Mint,English,Common,183380,3953273
1,Skyskipper Duo,Skyskipper Duo,Bloomburrow,71,BLB,Normal,Near Mint,English,Common,559753,8050590
1,Skyspear Cavalry,Skyspear Cavalry,Ultimate Masters,36,UMA,Foil,Near Mint,English,Common,180878,3915792
1,Slave of Bolas,Slave of Bolas,Duel Decks: Ajani vs. Nicol Bolas,67,DDH,Normal,Near Mint,English,Uncommon,52142,500390
2,Smelted Chargebug,Smelted Chargebug,Modern Horizons 3,139,MH3,Normal,Near Mint,English,Common,553305,7962599
1,Smelted Chargebug,Smelted Chargebug,Modern Horizons 3,139,MH3,Normal,Near Mint,English,Common,553305,7962599
1,Smiting Helix,Smiting Helix,Modern Horizons,109,MH1,Normal,Near Mint,English,Uncommon,191576,4070930
1,Sneaky Snacker,Sneaky Snacker,Modern Horizons 3,205,MH3,Foil,Near Mint,English,Common,553311,7963084
1,Sneaky Snacker,Sneaky Snacker,Modern Horizons 3,205,MH3,Normal,Near Mint,English,Common,553311,7963079
2,Soaring Drake,Soaring Drake,Dominaria United,66,DMU,Normal,Near Mint,English,Common,283624,5777715
1,Soaring Sandwing,Soaring Sandwing,The Lost Caverns of Ixalan,35,LCI,Normal,Near Mint,English,Common,526336,7550062
3,Solstice Zealot,Solstice Zealot,Modern Horizons 3,43,MH3,Normal,Near Mint,English,Common,553161,7956659
1,Sonar Strike,Sonar Strike,Bloomburrow,32,BLB,Normal,Near Mint,English,Common,559641,8047080
1,Sonar Strike,Sonar Strike,Bloomburrow,32,BLB,Foil,Near Mint,English,Common,559641,8047110
1,Sorin of House Markov (Borderless),Sorin of House Markov,Modern Horizons 3,444,MH3,Foil,Near Mint,English,Mythic,552375,7931589
1,Soul Parry,Soul Parry,Duel Decks: Elspeth vs. Kiora,24,DDO,Normal,Near Mint,English,Common,96199,2733341
1,Soulmender,Soulmender,Magic 2015 (M15),35,M15,Normal,Near Mint,English,Common,90886,1226801
1,Souls of the Lost,Souls of the Lost,Promo Pack: The Lost Caverns of Ixalan,121p,PPLCI,Normal,Near Mint,English,Rare,526820,7565809
2,Sowing Mycospawn (Borderless),Sowing Mycospawn,Modern Horizons 3,340,MH3,Normal,Near Mint,English,Rare,552707,7941766
1,Spawn-Gang Commander,Spawn-Gang Commander,Modern Horizons 3,140,MH3,Normal,Near Mint,English,Uncommon,548606,7901577
1,Spellscorn Coven,Spellscorn Coven,Wilds of Eldraine,237,WOE,Normal,Near Mint,English,Uncommon,513335,7383284
1,Splash Lasher,Splash Lasher,Bloomburrow,73,BLB,Normal,Near Mint,English,Uncommon,559051,8035566
2,Sprouting Goblin,Sprouting Goblin,Dominaria United,145,DMU,Normal,Near Mint,English,Uncommon,283378,5767961
1,"Squee, the Immortal","Squee, the Immortal",March of the Machine: Multiverse Legends,22,MUL,Normal,Near Mint,English,Rare,491854,7094935
2,Staggering Size,Staggering Size,The Lost Caverns of Ixalan,214,LCI,Normal,Near Mint,English,Common,526298,7548372
2,Star Charter,Star Charter,Bloomburrow,33,BLB,Normal,Near Mint,English,Uncommon,559044,8035146
1,Stargaze,Stargaze,Bloomburrow,114,BLB,Normal,Near Mint,English,Uncommon,559065,8036406
1,Starlit Soothsayer,Starlit Soothsayer,Bloomburrow,115,BLB,Foil,Near Mint,English,Common,559066,8036471
1,Starscape Cleric,Starscape Cleric,Bloomburrow,116,BLB,Normal,Near Mint,English,Uncommon,559653,8047800
1,Starseer Mentor,Starseer Mentor,Bloomburrow,233,BLB,Foil,Near Mint,English,Uncommon,558354,8023060
1,Starseer Mentor,Starseer Mentor,Bloomburrow,233,BLB,Normal,Near Mint,English,Uncommon,558354,8023055
1,Starving Revenant (Borderless),Starving Revenant,The Lost Caverns of Ixalan,338,LCI,Foil,Near Mint,English,Rare,525372,7526073
1,Steamflogger Boss,Steamflogger Boss,Unstable,93,UST,Normal,Near Mint,English,Rare,151978,3539962
1,Steampath Charger,Steampath Charger,Bloomburrow,153,BLB,Normal,Near Mint,English,Common,558709,8032905
1,Steelfin Whale,Steelfin Whale,Modern Horizons 2,65,MH2,Normal,Near Mint,English,Common,240271,4994275
1,Stickytongue Sentinel,Stickytongue Sentinel,Bloomburrow,193,BLB,Normal,Near Mint,English,Common,559488,8042329
1,Stinging Hivemaster,Stinging Hivemaster,Phyrexia: All Will Be One,110,ONE,Normal,Near Mint,English,Common,479630,6966164
